snr_before,snr_after,snr_improvement,psnr,mse,mae,ssim
-0.9875948,6.391741,7.3793354,23.424019,0.004545672,0.04950935,0.7457045024922303
-1.2534989,4.8378077,6.0913067,19.832117,0.010394131,0.0716601,0.5834948889896217
18.908497,10.102874,-8.805623,12.297644,0.05891633,0.23650256,0.8170997308393784
-1.2482934,4.131914,5.3802075,23.959152,0.004018692,0.034489132,0.5271697277415689
-1.1873943,4.5819817,5.769376,20.577719,0.008754432,0.06491595,0.5209784455498453
0.37435964,4.535045,4.1606855,21.448687,0.0071635996,0.059923198,0.47255472816687305
-1.0696259,5.134874,6.2044997,23.457901,0.0045103463,0.045345757,0.5807464736633411
-1.9249947,5.0478024,6.9727974,23.372135,0.004600303,0.036780573,0.5903566525818706
-1.7864299,3.6164687,5.402899,20.406134,0.009107234,0.06694457,0.36514520704281284
9.168404,16.793438,7.6250343,22.46891,0.005663813,0.06210896,0.952798938303902
-2.8922346,4.864091,7.7563257,23.88901,0.0040841238,0.03764688,0.5907612446901479
0.6105716,6.2939005,5.6833286,23.797192,0.004171389,0.036447044,0.6862092524896314
0.5027344,9.426964,8.92423,21.489458,0.007096664,0.06497095,0.8396490961320203
-0.8447851,9.836915,10.6817,26.463144,0.002257801,0.038877852,0.9000095662867453
-0.70847833,3.2155085,3.923987,20.031797,0.009927051,0.068914145,0.31208998512645275
7.9387736,13.776513,5.8377395,26.181034,0.0024093317,0.04294876,0.9464102290025939
4.075445,8.031413,3.955968,24.264114,0.0037461799,0.037618,0.7787214395453084
5.116238,15.424389,10.308151,25.944454,0.0025442196,0.045973837,0.9716930539428623
2.5922396,11.653553,9.061314,25.137688,0.003063594,0.039380264,0.9202395929632857
-6.6050835,5.933835,12.5389185,27.286018,0.001868091,0.030600615,0.7544111746769633
0.92275226,6.116309,5.193557,21.590694,0.0069331466,0.061958868,0.6610069619433627
-5.338571,0.019767547,5.358339,15.309807,0.029445523,0.15573716,0.4665983665440066
-3.9375577,4.778965,8.716522,23.626766,0.004338338,0.051352717,0.6278168671646854
-4.919608,5.4686456,10.388254,27.87595,0.0016308163,0.028044512,0.7065981214315918
1.7809023,12.120756,10.339854,23.215977,0.004768726,0.056264654,0.942729847741127
-0.4489133,6.1353636,6.5842767,25.379688,0.002897552,0.029065518,0.6936292418488065
2.3412745,13.402138,11.0608635,28.287498,0.001483372,0.023793466,0.9184789634524428
-1.9668581,5.0742197,7.0410776,20.442125,0.009032073,0.06920643,0.5730791329497648
-3.9764404,7.0817876,11.058228,24.48322,0.00356187,0.04130997,0.7450671475418174
20.108757,17.007591,-3.1011658,21.173819,0.0076316455,0.081196204,0.9734143852675582
20.28815,14.897141,-5.3910093,16.16392,0.024188453,0.14156972,0.9302572992208935
-4.5845704,4.8270874,9.411657,25.666029,0.0027126702,0.03530027,0.6961078041312431
5.8653474,7.8580704,1.992723,23.25289,0.004728365,0.042269144,0.767511056472539
2.2509975,10.945589,8.6945915,27.918776,0.001614814,0.028187966,0.9004491245174765
-4.2632303,4.1586604,8.42189,22.78571,0.005265373,0.041587148,0.543140807251036
22.29964,16.886166,-5.413475,20.774925,0.0083658,0.08079853,0.9603944766747211
7.391768,11.546017,4.1542487,23.188704,0.004798766,0.041591212,0.820918053237391
3.6998453,4.3312387,0.63139343,16.224943,0.023850951,0.13070698,0.48411261941376565
-3.8587925,4.389986,8.248778,23.098888,0.004899042,0.047054186,0.5232589278286576
0.1506537,8.673094,8.52244,25.665745,0.0027128484,0.03659161,0.8511518874235015
4.0476317,12.543611,8.495979,25.037697,0.0031349487,0.044141743,0.942232260303503
-1.4525645,5.0904036,6.542968,22.998852,0.005013196,0.041400284,0.5967476514159532
